T®ng 71 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 72 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 73 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 74 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 75 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 76 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 77 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 78 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 79 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 80 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	5000	8000	1000	1000	1000	5000	5000	5000	5000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
T®ng 81 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 82 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 83 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 84 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 85 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 86 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 87 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 88 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 89 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 90 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	2000	6000	8000	1000	1000	1000	6000	6000	6000	6000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	4000	4000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
T®ng 91 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 92 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 93 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 94 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 95 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 96 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 97 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 98 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	400	400	400	400	400	400	400	400	400	400	400	400	400	400	200	600	1000	100	100	100	600	600	600	600	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	400	400	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 99 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	50	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	2000	6000	8000	1000	1000	1000	6000	6000	6000	6000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	4000	4000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
